name,ops,image_url,profile_link,community_member,youtube_link
Tarek A,MF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/rY1bMCjwjWZWzeIhm8p9Bg/Nh99dPWIKjS3MltFZADbfa583yBhGdKr20pZC6csHVSTCStW3H1ejZ1pxFJAYcAB3hlxUufCbYPQSVvpLB4_2Fq33BDSwVm5lIHTpcVQjfL5DHMgGUx9bCp0mi1m44QH29OtrNIjGQqRTtlXcneFqQ/iLfnb1TokerkpbHM2lzrmCgdBuA501R0muFxXHnVPug,http://app.subjectivepersonality.com/search/person?person=Tarek A,1,https://www.youtube.com/watch?v=IiZvQs7RAT0
Vince Sz,MF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/MxYAStpC15ZUeBlrHSqVUg/mHYXYaQRM1zJyjRRY7A_tmgC1CY_O1hr32wles_EnxezWEDd1-kJUoDr4TUIRn_Z9rOJKPbH1-2pHSvDjc7ZudRrioZVIghvJ9gQsuWz3hxJd4BZ9hp1fseFQig388gtmgGim2mf1K7mLN2pkAQ5vQ/98-kCdAFqXO1Vjp2aUCOobqc2vU78_HVxJ-8RzXAvY4,http://app.subjectivepersonality.com/search/person?person=Vince Sz,1,
Anya Taylor-Joy,FM-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/633bmftqzi68m2njErdkxg/oyvivQQ3yK0zuQb4gAiM9U1aYEqJ1ZLA87adTSO2EVXNzpcnAP09bKAI5tWNTsfZ8QSLfddVFOP2oFYRh-aKkH0v6DFHY0Q7c-ksEBhm3uZW6taNTEv35D_ZlXB5UUaOgTO0QmRj7Ko_TSnuG4q_ig/2YVmrSO9tBlJFRDxEZU5ozXCJDGLWd38dL9VAEivvrA,http://app.subjectivepersonality.com/search/person?person=Anya Taylor-Joy,0,https://www.youtube.com/results?search_query=Anya%20Taylor-Joy%20interview
Saadet,FF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/kfWGiF959fP3iS3twIhA8A/Q5uQpdCnp9e9ZV9Uo9X9kzl0IjxmMQC3JtnjltnD-8EJ15KHtk4AMrCJfx8FrPAPfYE-tl7d6pcnfm0edsQrsOebSvXuHZePHYS71jH5GpyEpbSi-Ka1C1uIAp-kEWlcXmkKTA3jq7XSeOZJmCquYA/kZNNh5ynGE8FyH-9wo1F3pzuQEc_K-u3Fzx2-yAIlx8,http://app.subjectivepersonality.com/search/person?person=Saadet,1,https://www.youtube.com/channel/UCT0lVIZnpJ2-CUCibr2OCuA
Alice,FF-Ni/Fi-SC/P(B),,http://app.subjectivepersonality.com/search/person?person=Alice,1,https://youtu.be/6Nl0PxmELKc
Avis Y,FF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/4jw9ahe5ykgbj5iSirG-9Q/telbQZNSJc5Oji97PLmRLtn39rQL3GwQKPidMZWRK2E4ir565vx5emsin3VWr1v8UkYoXXY2ntLpc52ZdfLVHqrwK_rbXeBDWgahj_tvR2H-gkAc9WJl5lSf7jWRz3h3uvR_A6k-QOYhlFTdos3qaA/A29P1MLL6_8XQqEHzOqF59iuCdeLsQacpVkW7j9Q5lI,http://app.subjectivepersonality.com/search/person?person=Avis Y,1,https://youtu.be/jJy0T8PiaxQ
Cody Harman,FF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/XCbpgRQrMs3ErSRjkBdfkQ/BOgVRUYbTO-6V76cr2cbbreiUYjcbRjkcTUwxlGDLqZxhWvWwPNGc_PYY_RtmFuPnM851VNA56bbI98JwEWeplXGc8doZ6H2w7ujXDZTH2pQDlDrGckMrxC6K397gYC3OPF6DBB07tSI22SC0Qv9-w/L7lgLdgeX3eZGTHxEe9D5AR6yCse8q45lBXIfvLtlLc,http://app.subjectivepersonality.com/search/person?person=Cody Harman,0,https://www.youtube.com/c/Codytalks11
Farah A,FF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/x51Ub1yfTCTRp4Ft4xzGcg/mSkiisjZVXSDH80GRZHYkkc3RB4Algwq34qj5RSMIXvZBgVVyTevilXFERgnVn_E077va4tX7EeG3g2oCuM6BnfJ9c1NV30GVreN6H998DH0R2v5CcTFB-uYRzDkTDKS_TqG2VCB3NphvMHGjSZQ_Q/Dl5GNkjeLPosXXkHwZUjPA0ao4w8d7vfrzENcbJ6sHY,http://app.subjectivepersonality.com/search/person?person=Farah A,1,https://youtu.be/3NTtnsso9B4
Karen T,FF-Ni/Fi-SC/P(B),https://v5.airtableusercontent.com/v2/23/23/1700596800000/CfEFd59ljC9P5wwUX1XM0g/i2cHxd3lT_asWDhoLPC1akJKO_zCc1JdgO-OjMUoOKsM8hG0H_32rhLL-yxj_9mz3IjOs9QGuA82d822di_lb3mC2bsztRbzFK5eqpW12SoP62qywpq9todZSSpPAjAL3Hj9pnMqXpdCBff8FH7m6Q/T_EtrGf1Ayo07unmRX15VBJf1YQwBmpfm9Up31w_og0,http://app.subjectivepersonality.com/search/person?person=Karen T,1,https://youtu.be/nmcLTpIu940
Jay-Z,MM-Ni/Fi-SC/B(P) [1],https://v5.airtableusercontent.com/v2/23/23/1700596800000/kMOLwipEiTv1j3sXFU8tdA/8lQ3sPkPLXnrLgkqsqSRQGHz1q1X6CrXI8lRASKloZci_q1Tr7qJpf-S_0-oSl2CnnM7KdmGd5HaegmTouDx7S_nhZ7omWuhPGB38Xr38ycF5ggNzgs2X4pzGBP-2QvZ1QIwSnIqCMIBtkcWmtgbgg/kk_whXEbTN7rTYl30CfsISM7ylCtV48lwt_sp2u5aAg,http://app.subjectivepersonality.com/search/person?person=Jay-Z,0,https://www.youtube.com/results?search_query=Jay-Z%20interview
Rich Schefren,MM-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/EsCK4LZoToCUR7uIKsw29w/c_TVBZcztwDotJ_gaok3JmhJOM0KXLti1vMnErHxDmC_dgNR2VWSVMgtv-NtlEKhp8Mcllw4VnFSGzksRJdG1LPm_m6z47k7OKN1e6SovdTbIelAPdf97-IzR1VxAwf5vvE5oUPAJBFonkqmwBBlPQ/gldLZp90g7EW540F20tRY34t9vHIh9nRnDe4fDBX84s,http://app.subjectivepersonality.com/search/person?person=Rich Schefren,0,https://www.youtube.com/results?search_query=Rich%20Schefren%20interview
Gene Simmons,MF-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/kj2S3DPWWiQDvtM3ChWNmA/rJjYAi2quE5MyODzxjU41W7cCx4_QxNRg0b9luK34ZpBnY6syh0INXifARDv9tQDXD5g2WFehexvLIPUau8y8Ay9N4T5NTq-LMgbCAtgJj4Vl3iez4zCPtJ6ncRhWKJ4sj2Yhm7_kbD105WG2C9Q_w/-bsogbNo6aYzPb8ZJ5IAi3iJAQV8mDU4TKOd2efDnHY,http://app.subjectivepersonality.com/search/person?person=Gene Simmons,0,https://www.youtube.com/results?search_query=Gene%20Simmons%20interview
Andrew Yang,MF-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/HS2NBF04_Wa058Nv4SbYJw/oD_i302Blbf8ANZhFwsUHUSZu1VHC0KO53fKSrnRgb15NIvvJRl0Q9jEMiwNCxulKgXWtBG6lh6wRQ74DewXaucEMBm1hS1JRRCQ-yq9RZf-bGyV7hhtJVtvLZK4ImFIsNv32NJc4eW1RM_8k-UmnA/QtBPEoLif4T8BS9Eq7ll5Xk_DjBD13jl7rDp_7FaXa8,http://app.subjectivepersonality.com/search/person?person=Andrew Yang,0,https://www.youtube.com/results?search_query=Andrew%20Yang%20interview
Mitchell,MF-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/VC304C9bGkJco4okKpq8qQ/Xq7QG0ABwWwflLKqAljZdA9mfB9_Iq8-X087Geg6RCQQIBlbpiFz1N5Q3iV8g4N5ekSM3yDbjvoP6aWmm3ZB330-D8_E5cQhu9XdRNeDpiVo6Z6yjySCv5veglboGfTTfMk4f3CQh99TeKV8_TuD6A/2vDlCBHuzJwZrQwlxLFAoPnf5M8SUGyiWQQCpMiORfQ,http://app.subjectivepersonality.com/search/person?person=Mitchell,1,https://www.youtube.com/watch?v=h2FNURRah5E
Liam Neeson,FM-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/EE9lmb9dWR4jYaqFDnAiaw/I6hQqR6C3FQNTAytOcKH2CXwsJ-ZIqNkd4E6jYNxWwgLfyMAB7AZ5MIvEjhJN4grDronjeONILJntBCRMy5kpyMMhhzrwTFAjUPbF4tys7ariNBy3V962y2N1jSKp1uiOr3-IuiQ45A5uDaH2y46Gg/ht7-_1m5ZWwzoxt6XJHM0ts6CDEkoX_HR5l8WpwZxKg,http://app.subjectivepersonality.com/search/person?person=Liam Neeson,0,https://www.youtube.com/results?search_query=Liam%20Neeson%20interview
Paul,FM-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/EsQ_FWXgogyfPIjUPY1hSQ/bgiOWQuuSygPfbjJrvFQtvmk29BoPTk_g37VcaGeuAr7PMmSosz9ozimPuCHqeG4IZ7Ic7BX8gYxDE5qmTQ4GRyZU-92hBCHW7PijTT_FGL2jdb9sI-4rA3JZuBWBk9mFUJTZe70b7tzgL2Y-aWNWg/orbi2hzh6wwnnI8wQkXIBWaDqdUvp7UtGCbaw2ppS_Q,http://app.subjectivepersonality.com/search/person?person=Paul,1,https://youtu.be/_QApIyIboUg
Paul Becker,FM-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/7tm4c0U4f--EDpIhEv6hWw/jFPo1tHWJE_DGEg7AVinE-8sqIQ3KowyxczxxwulIBpPUZl1xQ-fOrXqitN_QR660tLIZTrM45WPpgV8CwDJkHwTT4H9Pm32vBqo_07rhPDQyTEtQU5Fifn73dxvUiHhOOZSB2IfE6RfhX3RC98Rxg/6KzscaZkDGE6eHIF-G1GSIRJdo48FOnQrgCP2xD4hXM,http://app.subjectivepersonality.com/search/person?person=Paul Becker,1,
Scott Ste Marie,FM-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/c6sNUJeCGhoWRAHA4kqtlA/THNkFJFkpaMG682Sq69SOFAwijz2Wboyv8xSamFSiWR6L0ewor5fuU3_-O36Umo0oKCOBDHoZKv8UqY0GiL7uqSO4LM4F2ycx7yn9i72P_YHqSsYOQj2kXSIvoj34aR7EsGHEJnBGgdvq7QubDmMfw/-cvUcvp_y2pLv_DSzl9MYczrwSG23-j_JIFEd6fbBGA,http://app.subjectivepersonality.com/search/person?person=Scott Ste Marie,0,https://www.youtube.com/results?search_query=Scott%20Ste%20Marie%20interview
Growling Sidewinder,??-Ni/Fi-SC/B(P),https://v5.airtableusercontent.com/v2/23/23/1700596800000/IUSpX65juipTyiNm7-qxQw/QOaJh76_d-Mlo7zkk7rNV1WWlN8cyHBCZS_NyVJnKUsA8x97yYDH2J6zgEcAmySsk_BtBt3O6z9-Mh-X85Pv-kwjAxFyr65xxagFUaKIDscegtZ9DRCviTla3snL6nzV_LOiz29gxkPfuXGqLtwp-A/b1OjZftDbiHqztOyTKiHZbzm20JeucGTZk65LfwJ4mw,http://app.subjectivepersonality.com/search/person?person=Growling Sidewinder,0,https://www.youtube.com/results?search_query=Growling%20Sidewinder%20interview
Howard Stern,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/xyC19kef0YNxP42cEaQnMw/H2YoYPsYoqNKnchDBhjelENp-CEDLRgJnKySAkbzF26MtOrwC3S1u7I4nEXDyGn1SviUwF0iH7bE_pq5Up6Iq3SKEp8YbXQgILw9oX_aF8CdLjjICVCKM8LnD5ExAC-l5MtO45edirQn40JsD0-a-g/20crJqDVciHkC70RJ5ebM3_oMVO9ad_ld4dd2TG6uS0,http://app.subjectivepersonality.com/search/person?person=Howard Stern,0,https://www.youtube.com/results?search_query=Howard%20Stern%20interview
Eben Pagan,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/evx00Kh9pZPrmMM3NUejfQ/i8mqvR2Rbj0KjO28DzPz-vZqbq6ZCXHIR0eAFz2ukl7ZPuNzM5rRjd65ePdSykloA4E0U_ZY6Tzzl__5YNZouA23lMhiOp_Sw9dbPpPagAGY4RX6gB2gMt7D8vePauKgMtb8xo6tYVtElUxyFPkzwA/pbCjpOpX35C4-04HQta33YzB1fgUi2xqpZuGnxlvukg,http://app.subjectivepersonality.com/search/person?person=Eben Pagan,0,https://www.youtube.com/results?search_query=Eben%20Pagan%20interview
Joe Naquin,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/NUN14Nr4i4S1vjUdFcIQAA/lhSo1YQ56dYsxR-U5Z4GDuFJEZIhTryJEspk9muHi9jGnglNYx3DpP-dT7DgsvV_R4FkCjSunKS4Ge7URstQ2kNw4FqXID0p3c1fhgKsBwDF6FkojCWJJWS1A_bEv_uRBoNqbjDbd5ETWrRs-MgzBQ/rBXclebA5wJZTCbsfLvGeidSDwqZbZ3r_0OQGRjxG_8,http://app.subjectivepersonality.com/search/person?person=Joe Naquin,1,https://www.youtube.com/watch?v=JhCs4a2m2hI
Josh Munoz,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/D0rd5Ra736NOEkt-BFRHsw/bTEBz5n7ia5TOatQGhuxdiSOO_R4dzjUtt66kxjklCBZR3jz5HGxluvtsNMHXIIf7xT3rxlqaJG-uX_F6Nad0JQj7BZL4Gbw8E3zu6_fYsEaUcP5MNl5JVgECMt8nbUBOMmmE6Cw3Db4Bx8jkPj3TQ/QKKJ1scYFbyHMbq8tQTQm7R8IDd7M9Swk3Rjtj95y6Q,http://app.subjectivepersonality.com/search/person?person=Josh Munoz,1,https://youtu.be/pZAhtAWJRWU
Larry David,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/mgn5nGw0-0RhndtDmhd3Vw/FJuxVfRoOz0cuolZKj1DOZLPTjmOkA3neM97FK1Ziv3RilzGhEuAm1sCNEYlPOP8pP0KLYM2aYjGXgQWQq0Ahb11g0TUR1DWJzgg4HUiGMqfr2U8h8sONf4Ieobf53KgJJSj-28uGMJFSO9sDUvlbA/6OqVc_qadlgLtv6zWVWxtjonNP7irJ1tRdFrwsg_aKc,http://app.subjectivepersonality.com/search/person?person=Larry David,0,https://www.youtube.com/results?search_query=Larry%20David%20interview
Leon Carbone,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/9BAHSTeqOW9-jNlyetUX7g/0UZGNi1TCRV6YXVTQtAdHy5Adm2fHVW9JUNFcn5IfjWRb2wOikDIPqvuPAc0s7KQdaw56yB7mHr5BpqoVc2ilhqQNjEqF5eH33nY9rpU7YHeYmLqMTE19J8DXZ9XMwNo1Lrw5h49wPI5v7nVvEwm6A/oxpCvNxsRZVo9hRXYomIQYASRFoWT-RbL8onbKpmMUc,http://app.subjectivepersonality.com/search/person?person=Leon Carbone,1,https://www.youtube.com/watch?v=xn835Kw81eo
Matt Hoss,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/QFak-YoeOxeX-RsoRF4Tfw/AQyqpwodvrSzEVdVdbF-NbRtCzKOMDTfTtR-vHxcYJoJREjDkNIHQqGDGDNodewJrBDdwu_Fd4mIMjgi5AIurzgWvVjNePaTQZ8-L_zFQG_v1JBDjQFzDWG6Ejtxs4MEMn268DAjjNzW9AepsfmhBw/W2LRiE0Z9tLgMP3rImSoEIhyLbRycf0_6vojbfTGCFU,http://app.subjectivepersonality.com/search/person?person=Matt Hoss,0,https://www.youtube.com/results?search_query=Matt%20Hoss%20interview
Rick Beato,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/LDnLFujTm9SD-At-SZG9hg/dMPu61gAASEHQ_HLPBUAHyUDDxpqW42cRUHwUZkxs1w1pw4SaoiR2qlytFK-_zcty45oqxv5fb5RFXtElS4hvca-A9V539F4F6bzMNL3PMczOpga0IMq68KAyS0U7dQsdJKqv-MeE32kitDftDWJoA/Fn8fIu0OUUugPjgXxGk2mAy8xoTo-E_Fed9nY42yw0c,http://app.subjectivepersonality.com/search/person?person=Rick Beato,0,https://www.youtube.com/results?search_query=Rick%20Beato%20interview
Robert Kiyosaki,MM-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/PDWgUXEZIWuTqO8Dr5PjBg/UNZQKehfZwhbVuah9BxmyhA6WHW-n1kKBG6nGmUPNdhe2dVPvUb81DQ7DvAfQzHauqcuKdoOxL4L3yj-mXDwA7HCXYmXmYzVRyzdHgziEnAOz-RNDpBb7vvDob-fePd0XhWQmS5ZgGwDQ1uNxeLRag/bbfXs8PUyF4fSs2ggormEINf7UcXLP2JDntXgK5i8Bk,http://app.subjectivepersonality.com/search/person?person=Robert Kiyosaki,0,https://www.youtube.com/results?search_query=Robert%20Kiyosaki%20interview
Vincent Cassel,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/dQg7HBs47jAb-Ri90poKqw/VxwWGXvAnoFXp1_aGLZJ5a1h4bbTXlA5dQ0z7oo_oIINK0hIiBNSxHKQ9-R6il0b911xFppJnFCX-Wrg-aYPmN-KJv-k2BjKReSvopbiSv_2CguVKtd8bjMgGX5L_eaxflDIiVTb0tkH3H57y-29vg/Guzixb2CJ-Oz9HLxfwhTz3lW1ilZI38lGmtUxFdFz9w,http://app.subjectivepersonality.com/search/person?person=Vincent Cassel,0,https://www.youtube.com/results?search_query=Vincent%20Cassel%20interview
Dave Powers,MF-Ni/Fi-SB/P(C) [2],https://v5.airtableusercontent.com/v2/23/23/1700596800000/iLWvQ6Zzub_Xl5eaGDc3zA/QJN0RXJ-FrOIB2rPRHBlr3tG1uU5K5THBMqu08y_UzQJkURIpZlsJfT7su9fhebHeNz2i_PPfb-9KIISHRYfTEh1PehB29BOFSHy0Gjyfxz0yFRRXDemLWVl8Fe3m3YhF7mlFuF-6_E_he-sPGFFEQ/E_tNmQFE9lpBeLR18xmAawVw0mRg8MCDLwokiXRxssM,http://app.subjectivepersonality.com/search/person?person=Dave Powers,1,https://www.youtube.com/watch?v=S0Rg0MQkv-w
Lin-Manuel Miranda,MF-Ni/Fi-SB/P(C) [4],https://v5.airtableusercontent.com/v2/23/23/1700596800000/sS8rrRGfN4Zj16pf5UG6IA/Bd3O4NeammdcIwk_3fUq2WhQfDv9r3j00wzuJ1RroKi7_bGcBS8yreGzqvMFjvVyXf3SuobeteoLn84ZLnvMXvE4BCye22SuIbuNgogqcG37BmHk-27FAvIyt1M0sYV-UMVnTf_P50G-z-4oqDuhGw/KJqG45FbEJ81wLUyR6Bhg3nF1pWFW5En7Y1K3Y0qMjc,http://app.subjectivepersonality.com/search/person?person=Lin-Manuel Miranda,0,https://www.youtube.com/results?search_query=Lin-Manuel%20Miranda%20interview
Benny Hinn,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/zMefAqGRphhRLUfDowyZ1Q/O-ioBIrwCsUj8xt59ZPBTL3E1sJgtRQsIn9wkDWs8SAwWKSVaM-Or6Jk2qZouE0s1w6WzYApy523O2gx4nuGUtmvwSZ-IQBkar35wb6b1ZpvnEIkt75uXIOKeNDnstTtO5mx9Qc7deoGBk_BIalmVg/4H4_oE-VGy7M3JOcrZBXZdkJPeFmtyVDb6LIJ86aZ4w,http://app.subjectivepersonality.com/search/person?person=Benny Hinn,0,https://www.youtube.com/results?search_query=Benny%20Hinn%20interview
M. Night Shyamalan,MF-Ni/Fi-SB/P(C) [1],https://v5.airtableusercontent.com/v2/23/23/1700596800000/lAeQikbOZKRwnGRNx_Uouw/QItTF5Y-fkIp2Ug4BSfKez9U0VsTpx9yDLx8UOM__39x024gq2_rZFnja3Ci3H60d43NfYxWnZaau6VgbEpgbrW3aV36BFOHbMt--hnOQ7S3tc1UbJAMwnzsccwFOyx5qS_krhw1VsG8h9T_0q1pCw/4Mj0ox8Xhilm_rQnGVzikv-sfcVN-x99WHcRdcBP7do,http://app.subjectivepersonality.com/search/person?person=M. Night Shyamalan,0,https://www.youtube.com/results?search_query=M.%20Night%20Shyamalan%20interview
Andrew Garfield,MF-Ni/Fi-SB/P(C) [4],https://v5.airtableusercontent.com/v2/23/23/1700596800000/y0OOtdTXQw68GBpDbdc72Q/eVWtsxLjdqsJ55ToOBu6tdGBaa9C3sYIeI7pclcVXoXKW5aXgEQIBZo754nqpIqyr262KxCo91GL_YIH8hCPsBJyt-rJrw0TWPf5GHn5dC2X_cIceViKJjdbHqL9td9RXA6s8QXax-zl_49Xmlz2Zw/kTqccekl1wXw6dgVVB6Ghmp5Y5_A6sA0T4tmBwIXk3I,http://app.subjectivepersonality.com/search/person?person=Andrew Garfield,0,https://www.youtube.com/results?search_query=Andrew%20Garfield%20interview
Andy Murray,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/N4OvXpjlw3Q7HOgpcLmcXA/YN2DtypSAPeRthrj8TCDzaQxagexgVaU4YfmaaulfdcdFw42REL52VEXI2ZUq6UNuryHe4GFcxbePVzixWTLyNBoQzjzrc13yHvKa5m0a7EqDDp6wVyDhr9vE8EqNUxXaewUwXUIJ2cwikaCPrKETw/G5n9PQRVzMVK-Hvn--VsXUs3KHpmeTfpxnQPXjud63k,http://app.subjectivepersonality.com/search/person?person=Andy Murray,0,https://www.youtube.com/results?search_query=Andy%20Murray%20interview
Ari Melber,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/lqsdH5g7XqvgOXSglnCOWQ/7AE7h5sWdcIjtgG6Dwl6eRPKslnRdl5vCn3ay3xrWBPtKRmOf98EVp4ZajVSZkF-aY8lxMJEX9esATs4kTy7KmQWCg381qMzOxfmyJxZQuavJrNB2OFpDcJSVnRP7vZkq-jEBKRRq84ugE0uSC7ybg/je-Sua2xFfJSIpJzgGzP5HTF9P601LZFue0cizMXvLM,http://app.subjectivepersonality.com/search/person?person=Ari Melber,0,https://www.youtube.com/results?search_query=Ari%20Melber%20interview
Brian Greene,MF-Ni/Fi-SB/P(C) [3],https://v5.airtableusercontent.com/v2/23/23/1700596800000/MMSYUMEn6dsRAbwBKWWlcg/MfAbbI-CXJNtL9SyN9b52_fpdjZF00C1i1oXOYC7kw7dyZ9J7QNOpBPPb-iMDWBkWHGghhLL5HiydCUIk5H-W2rXgFyrOikHu1B9CdiikZHP7eDu3Nsi1ro2wq1vT0l5xoU-00vJO-Bp9ZL1PGIjWg/eR84kByWessohXmYwSp6AqX1W6m0Bp7ZTz3Ad-Ac71c,http://app.subjectivepersonality.com/search/person?person=Brian Greene,0,https://www.youtube.com/results?search_query=Brian%20Greene%20interview
Bronson Pinchot,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/gMGdR31tsVEpbic5bH49zg/OtNlligCdFjzxk6pS8Z3XLxqhcz2aW6m-aCnQS6lM1tfpPGeyCLcLq3ndEVaHTqNwea_P4tdD3S8MC6o4qhztYP2Dfka4QqH9GA79SHPUyHprdHBDjAb12fl7eSnhoVcPFFT2CTOQO4Uf5isVFQ7Ug/PMXQH0HX77rPJNVHhC4B1sofrEGWj_Z6Q7cE_3qxO_8,http://app.subjectivepersonality.com/search/person?person=Bronson Pinchot,0,https://www.youtube.com/results?search_query=Bronson%20Pinchot%20interview
Carlos,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/pzT_j_Pg2OS7YlKSkxOP1g/q22tf6CGJcgK_w8rKzD7qX9Q2prBTQWp3jL_JEE_VEioeoxQqJ5hpvMVpXLrm6csYag1BuT4SkGKGcJa9Sx4jobSAKbfcDBmNhLadJ1NhC-j7QXUJmkbtH73hWTChn0eJJesbuAyBjaIzOPF7WYSBQ/mn9ik8ZoKAjmr6oTAmRbyR5HnqnEMysmr2RWKvlRECg,http://app.subjectivepersonality.com/search/person?person=Carlos,1,https://youtu.be/y7TMiB3K7OA
Chris D'Elia,MF-Ni/Fi-SB/P(C) [3],https://v5.airtableusercontent.com/v2/23/23/1700596800000/Oh6Zbh8xMG-bH-29eSoDFQ/OKy3WE-aX53zNFE38NBPNFfQ8Au4qbTY8fU9dXELIj0IbodyGnz08tS8Y6P8yiJwPxDSpNizFtNWXeUSF2UMk0jzIR4wu_goay12FeNQiObv_UQbMFdoSOyn-hR_4boK4426PVKNtrD4VPE1YXre1A/AHa-dEDV_aXmRJknu7PmSY63V2C3zGMToUR-BPQK5Hw,http://app.subjectivepersonality.com/search/person?person=Chris D'Elia,0,https://www.youtube.com/results?search_query=Chris%20D%27Elia%20interview
Dan Lok,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/A0Oz4JwsqfKyUxTZfDn_pg/9dy9Qrwow0ZRM8F-KVX8PVhV4fM5VT9wRBNzNGeCKR03Sjmo8_2dbYu0ud9XrFPYgDqds9PsiK908wlBNtj15xYRwDaeH7ImHoVx2UldwfIMhbeP95q9gKWYf93oQDA9HF_MEDPrygtVV1PNzpyKhQ/YzJMwoFdkQMTK9owKLR2R_w0ptRQvdiLFgD5kA1qGS8,http://app.subjectivepersonality.com/search/person?person=Dan Lok,0,https://www.youtube.com/results?search_query=Dan%20Lok%20interview
Daniel Gruchy,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/L5ExOe_JpEqQK24G-vF5qg/R8aaRW14nj1PU2xGbbf9y0rhG4wdbwlNO4-JQpYN9JKEUtt__qJ0p-TFVHPwMHAlI12HwO2wUhZS9vxNYuFi4NKUhvnvHqwslrhmX4Y7J7A5js2twJFvMvj_br3ppEBQ0VVpizTC4-66e3a1w04jew/iK56I1lqfXcggy4x9SL_XZN9UhfsOzTyFe8kLRE5mAw,http://app.subjectivepersonality.com/search/person?person=Daniel Gruchy,0,https://www.youtube.com/results?search_query=Daniel%20Gruchy%20interview
Gavin Free,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/m9IIonP_YlWADo5yw3zS1A/zJLyoxCwpAleTzvPo_Wv1r_Tv-fWK2jlRLaiha3RFtRoL69btF4M36tquPGtTXjJ5moTTLG2aSisB7jZcCpUFcUUYeMvQ9eeJN6iPCotl9czPA6IsbNpyGpkKT36JlGoa-AdiqgzQjW7cGYI4hDxLA/sJKQkubQXImRWAps1G0_sDJeUxt6il0toJEXeeNJynI,http://app.subjectivepersonality.com/search/person?person=Gavin Free,0,https://www.youtube.com/results?search_query=Gavin%20Free%20interview
Hannah F,MF-Ni/Fi-SB/P(C),https://v5.airtableusercontent.com/v2/23/23/1700596800000/V5DzOnYTenYRmN9hcwvtIA/Nphc3Dyi708-JO1UBZ00yKLDIQiRqbe-yyylKIb3Dp6gKZRyPqBDsbXrGVPsINyyRKzu38gTQXVOcswo6xAqKlrCE1tP1aOHptJhddG5rxcKEZQAxtZoJYJHkjjvjGhxH8HGvFWj8zBnKrpKdtHEww/14JhIJajG43OCkJLTVLiR55HnS2ooYR0obT1Vua41WE,http://app.subjectivepersonality.com/search/person?person=Hannah F,1,https://youtu.be/LKx6cHFY7E4
